timestamp,btc_price,eth_price,price_pair,btc_returns,eth_returns,return_spread,volatility_ratio_7D,eth_beta_7D,correlation_7D,volatility_ratio_14D,eth_beta_14D,correlation_14D,volatility_ratio_30D,eth_beta_30D,correlation_30D,volatility_ratio_60D,eth_beta_60D,correlation_60D,volatility_ratio_90D,eth_beta_90D,correlation_90D,volatility_ratio_120D,eth_beta_120D,correlation_120D,return_spread_norm,volatility_ratio_7D_norm,eth_beta_7D_norm,correlation_7D_norm,volatility_ratio_14D_norm,eth_beta_14D_norm,correlation_14D_norm,volatility_ratio_30D_norm,eth_beta_30D_norm,correlation_30D_norm,volatility_ratio_60D_norm,eth_beta_60D_norm,correlation_60D_norm,volatility_ratio_90D_norm,eth_beta_90D_norm,correlation_90D_norm,volatility_ratio_120D_norm,eth_beta_120D_norm,correlation_120D_norm,cluster
2021-05-11 05:00:00+00:00,57414.82,4305.9,13.333988248682042,0.0368409723130176,0.1006085949661195,-0.0637676226531018,0.765162024766249,1.018218106907169,0.7791018283347465,0.8587206973172289,0.5204925248180092,0.4469577038601259,0.7319958389461624,1.028212128367823,0.7526469995192238,0.7688630145537716,0.9956222815801946,0.7654971487726525,0.7775057585425261,1.0185080818307957,0.791895898745546,0.850455601748138,0.8843334975269896,0.7520863767853514,0.6348417205458217,0.2090809244270052,0.3051669914247941,0.8363171044298691,0.4218387761172533,0.2631634400826351,0.4941343463014998,0.323108884158341,0.4133232149768615,0.6600502333773516,0.3210390238642047,0.3906000358739733,0.4766726450396262,0.2896907545318746,0.4708330173221024,0.5268978209938927,0.4582414680263191,0.2636877947870099,0.3651733516992348,1
2021-05-12 05:00:00+00:00,50514.88,3907.0,12.929326849244944,-0.1201769856632835,-0.0926403307090271,-0.0275366549542563,0.8173899017779739,1.1064354651300936,0.9043891761663544,0.8951052790823606,0.753304805607587,0.6742871082574625,0.7709703105558273,1.0245024121098285,0.7898609428295085,0.7835772474013349,0.9966821833136068,0.780977481734829,0.7914963670210814,1.0171023315602123,0.8050328003185794,0.8648908544449874,0.8731394137413756,0.7551702936003736,0.7019055591398689,0.2285804617914599,0.3265652125198521,0.930162893611488,0.4539329317444272,0.3582079072543896,0.704838837642777,0.3676481107832151,0.4104845536307319,0.7168624293445263,0.342193045753993,0.3917517393188629,0.5204500888130417,0.3123127417238799,0.4687917336724023,0.5674358509594909,0.4896552219458103,0.2460637946100534,0.3754689397702678,1
2021-05-13 05:00:00+00:00,49222.32,3800.81,12.950481607867795,-0.0255877080179146,-0.0271794215510622,0.0015917135331475,0.7995238351834325,1.118930733825512,0.8946117916127857,0.8678823489770898,0.7807983708750186,0.6776411241924961,0.758288475502594,1.0255718066527342,0.7776792817851429,0.7827323225798495,0.9984185983348248,0.7814945083815352,0.7934386943001145,1.0164467153600345,0.8064881546609061,0.842186350305236,0.8997291394171248,0.7577396001889793,0.7558224243747281,0.2219100770649682,0.3295960958694879,0.922839198238871,0.4299200968280857,0.3694320198855299,0.7079475697639704,0.3531555698422582,0.4113028504333962,0.6982654505538661,0.3409783335529496,0.3936385511794833,0.5219122088469482,0.3154533701601856,0.4678397163348233,0.5719268032294621,0.4402460622387631,0.2879267410547519,0.3840465129835341,1
2021-05-14 05:00:00+00:00,49367.79,4009.33,12.31322689825981,0.002955366589791,0.0548619899442486,-0.0519066233544576,0.730202273144519,1.2764700297097145,0.9320813172948852,0.7685792692717529,0.9786312387371356,0.752155682355098,0.7540387402544828,1.035898704434412,0.7811077541229747,0.7603909466553486,1.012754697367206,0.7700895030607008,0.7898098871617117,1.0213513498973428,0.8066733944148823,0.8435837934428966,0.8989121030578885,0.7583076818693056,0.6567965341500339,0.1960285274695922,0.3678092180077783,0.9509055374882556,0.3423267168933197,0.4501963139822388,0.777012775458738,0.348299059580695,0.419204954939396,0.7034994844938036,0.3088590949727918,0.4092163487444661,0.4896595447480399,0.3095858034469127,0.474961714102327,0.5724984185876012,0.4432871544707357,0.2866403964806415,0.3859430411073959,1
2021-05-15 05:00:00+00:00,48101.33,3798.56,12.66304336380102,-0.0256535688553204,-0.0525698807531432,0.0269163118978228,0.7563527816793445,1.206647454691334,0.9126511588620912,0.7244223608992028,1.018964643705364,0.7381607728658548,0.7413135802941297,1.0478982024699235,0.7768211682567618,0.7496697924231346,1.030932221404088,0.7728587444223238,0.788500849546371,1.0198616297942462,0.8041617615125096,0.8356290407600583,0.90839530890365,0.7590815006100938,0.8026984777913685,0.2057919497538226,0.3508728811261631,0.9363514856737004,0.3033767380679041,0.4666622279427342,0.7640413330132892,0.3337570078246581,0.428386927057333,0.6969554223870044,0.2934457510586639,0.4289682902621389,0.4974907915500095,0.3074691669751336,0.4727984982362409,0.5647479875371039,0.4259761555906375,0.3015707851309929,0.3885264178567273,1
2021-05-16 05:00:00+00:00,43584.9,3327.14,13.099809445950577,-0.0938940773571125,-0.1241049239711891,0.0302108466140765,0.6929540262031174,1.320653821423137,0.9151523827756955,0.6786736405172331,1.1681806615582635,0.7928134223615766,0.7228423217956843,1.110626362681657,0.8028077386483048,0.7274010559685058,1.101673619374573,0.8013585540657102,0.7793910070237546,1.045463301236638,0.8148246951572023,0.8311763243561496,0.9289944945722056,0.772158229345625,0.8087966904112971,0.18212170941472,0.3785265480542375,0.9382250134971772,0.2630226517914452,0.5275789324319535,0.8146971588312365,0.3126484325359843,0.476386286394623,0.7366274914630891,0.2614309431308994,0.5058368424784009,0.578086526620102,0.2927390899249684,0.5099745702697641,0.5976518135425483,0.4162862291083531,0.3340022068373715,0.4321827874844209,1
2021-05-17 05:00:00+00:00,45358.15,3512.1,12.914823040346231,0.0406849619937179,0.0555912886142453,-0.0149063266205273,0.7296068038258147,1.2638327872721926,0.9221010004919352,0.741539080366699,1.1974909331319457,0.8879863253021232,0.7281359633723937,1.053712265066623,0.7672457952415928,0.7335421441653616,1.0959777136335578,0.8039458420162106,0.7825349060130103,1.0500132909344655,0.8216720519338135,0.8313545838398746,0.9302970344755362,0.773406703943879,0.7252844075273497,0.1958062060410023,0.3647438971553152,0.9434298368459668,0.3184750745545682,0.5395447064664336,0.9029099360420124,0.3186978975349517,0.4328358265443656,0.6823373002584032,0.2702597224148237,0.4996475948746877,0.5854032201986837,0.2978225888147355,0.5165815898598263,0.6187814804318247,0.4166741543960603,0.3360529296947699,0.4363507923145641,1
2021-05-18 05:00:00+00:00,39310.0,2929.47,13.41880954575401,-0.1333420785459724,-0.1658922012471171,0.0325501227011446,0.7740413331533691,1.2120285567727247,0.9381601999043137,0.7305749011188892,1.262359541657676,0.922248197323043,0.7138025347969165,1.1431890747228872,0.8160112592893385,0.7327155970156359,1.137248197500885,0.833279491986817,0.7832945691463332,1.0679580473831098,0.8365257385913124,0.8336861294774197,0.949826751780421,0.7918573883659291,0.813126710940532,0.2123960583281265,0.3521781345863914,0.9554588906056908,0.3088037781418482,0.5660269964581444,0.9346661900809748,0.3023179493979174,0.5013031548471325,0.756784479285117,0.2690714310047736,0.5444926563967917,0.6683570051976808,0.299050919212131,0.5426390900453104,0.6646171892154947,0.4217480247638365,0.3668005770975464,0.4979479941303614,1
2021-05-19 05:00:00+00:00,39477.17,2567.07,15.378298994573578,0.004252607479013,-0.1237083841104362,0.1279609915894493,0.6850253447522106,1.1410801266759207,0.7816688071660687,0.6695027755393874,1.2014906291241736,0.8044013109831991,0.6815962127734139,1.1019456986864242,0.7510820149066203,0.705497256614612,1.121468754563974,0.7911931297238892,0.7617520423661985,1.064025438555511,0.8105235509492505,0.8152576941408792,0.9533372110360356,0.7772154964079351,0.9897330650525408,0.179161496803204,0.3349687075060398,0.8382398856077558,0.254933204186008,0.5411775626591613,0.8254376091667803,0.2655132252768407,0.4697438739759097,0.6576610694084725,0.2299407896310837,0.5273465019788998,0.5493393224324208,0.2642179263762136,0.5369285664420583,0.5843792841094113,0.3816443740040762,0.3723274550204773,0.4490663617057228,1
2021-05-20 05:00:00+00:00,40018.57,2784.25,14.373195654125889,0.0137142556064682,0.0846022897700491,-0.0708880341635809,0.6123139174147858,1.2875166488841705,0.7883643630150238,0.6484258825673819,1.2455121333852237,0.8076223043386963,0.681113233746521,1.1089759110942556,0.7553381689524027,0.6967856265361908,1.1334057077128112,0.789740806168366,0.7427614105865704,1.0892735350768588,0.8090703474283079,0.8110046810278461,0.9534217827809118,0.7732295288292338,0.6216617764650795,0.1520143241568671,0.3704887133385112,0.8432551543761498,0.2363416730933216,0.5591491249942782,0.8284230468332489,0.2649612867528426,0.4751233668614328,0.6641586731614358,0.217416452461499,0.5403173554359846,0.5452322394033884,0.2335111969623118,0.5735912139218932,0.5798949688733883,0.3723890384616404,0.3724606050375051,0.4357592971134161,1
2021-05-21 05:00:00+00:00,36349.98,2269.56,16.01631153175065,-0.0916721911852421,-0.1848576816018676,0.0931854904166255,0.6159381496534408,1.3193764281016134,0.8126542758212738,0.5849447955520886,1.4023198608960008,0.8202797043304443,0.6466610839841556,1.2177606641258591,0.7874784310968933,0.6649652314803517,1.202590040097876,0.7996805643896495,0.7203203238781352,1.140969603578463,0.8218635943847459,0.7892968174844526,0.9809480634916627,0.7742591846315062,0.9253633077480548,0.1533674492693286,0.3782167003636023,0.8614493781019088,0.1803461995379966,0.6231651075667175,0.840154793696505,0.2255900767631842,0.5583650629921215,0.7132251979358887,0.1716696343618791,0.6154939792950072,0.5733412734737,0.1972252858190583,0.648658842642545,0.6193725447381538,0.3251487512431915,0.4157980666295543,0.4391967802334235,1
2021-05-22 05:00:00+00:00,37226.41,2287.6,16.273129043539083,0.0241108798409241,0.0079486772766528,0.0161622025642713,0.6323016999251793,1.309930609139126,0.8282713509426949,0.6315208269129955,1.3038954319621965,0.8234371214008437,0.639228920281611,1.203822251230836,0.7695179978652656,0.6678543223903021,1.1936857061061903,0.797208158398539,0.7236550441510338,1.1351218829131589,0.8214366762963267,0.7912193365610255,0.9749435870374972,0.7713942181202347,0.7827925272089055,0.1594768620617969,0.3759254991005535,0.873147261127162,0.2214300412774007,0.582983819135663,0.8430813044993396,0.217096752548913,0.5476994402976018,0.6858061296607836,0.1758231565321361,0.6058184105046296,0.5663494591163891,0.2026173314486722,0.6401673937473255,0.6180551550808605,0.3293325048944296,0.4063446003059641,0.4296321529083042,1
